% Model:              E_field_model_symetry_allel.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 5 2020, 20:47
% Dimension:          1
% Nodes:              50000
% Expressions:        2
% Description:        z-coordinate, Electric field, z component
% cln1x                   z (mm)                   Term4.Ez (V/m)
0.04172                   -1.9582800000000002      -0.2189468799931692
0.0418                    -1.9581999999999993      -0.21893939146350486
0.04188                   -1.9581200000000007      -0.2189318975492931
0.04196                   -1.9580400000000002      -0.2189243982505335
0.04204                   -1.95796                 -0.21891689356722627
0.04212                   -1.9578799999999992      -0.21890938349937136
0.0422                    -1.9578                  -0.21890186804696898
0.04228                   -1.9577200000000001      -0.21889434721001894
0.04236                   -1.95764                 -0.2188868209885212
0.04244                   -1.9575600000000002      -0.2188792893824758
0.04252                   -1.9574800000000006      -0.2188717523918828
0.0426                    -1.9574000000000003      -0.2188642100167421
0.04268                   -1.9573199999999997      -0.21885666225705377
0.04276                   -1.9572399999999999      -0.21884910911281785
0.04284                   -1.9571599999999998      -0.21884155058403423
0.04292                   -1.9570799999999995      -0.218833986670703
0.043                     -1.9569999999999996      -0.21882641737282416
0.04308                   -1.9569200000000004      -0.21881884269039764
0.04316                   -1.956840000000001       -0.2188112626234236
0.04324                   -1.9567600000000005      -0.21880367717190174
0.04332                   -1.9566800000000006      -0.2187960863358323
0.0434                    -1.9566000000000001      -0.21878849011521517
0.04348                   -1.956519999999999       -0.21878088851005037
0.04356                   -1.956439999999999       -0.218773281520338
0.04364                   -1.9563599999999999      -0.21876566914607806
0.04372                   -1.9562799999999996      -0.21875805138727036
0.0438                    -1.9562                  -0.21875042824391516
0.04388                   -1.9561200000000005      -0.21874279971601224
0.04396                   -1.95604                 -0.2187351658035617
0.04404                   -1.955960000000001       -0.21872752650656355
0.04412                   -1.95588                 -0.21871988182501764
0.0442                    -1.955800000000001       -0.21871223175892418
0.04428                   -1.9557199999999997      -0.21870457630828294
0.04436                   -1.9556399999999998      -0.21869691547309417
0.04444                   -1.9555599999999997      -0.21868924925335775
0.04452                   -1.9554799999999994      -0.2186815776490737
0.0446                    -1.9554                  -0.218673900660242
0.04468                   -1.95532                 -0.2186662182868627
0.04476                   -1.95524                 -0.21865853052893575
0.04484                   -1.955160000000001       -0.2186508373864612
0.04492                   -1.9550800000000002      -0.21864313885943887
0.045                     -1.9549999999999996      -0.2186354349478689
0.04508                   -1.9549199999999993      -0.21862772565175137
0.04516                   -1.9548399999999997      -0.2186200109710862
0.04524                   -1.9547599999999998      -0.2186122909058734
0.04532                   -1.9546800000000002      -0.21860456545611295
0.0454                    -1.9546000000000003      -0.21859683462180485
0.04548                   -1.9545199999999991      -0.21858909840294896
0.04556                   -1.9544399999999995      -0.21858135679954566
0.04564                   -1.95436                 -0.21857360981159463
0.04572                   -1.95428                 -0.21856585743909596
0.0458                    -1.9542000000000006      -0.2185580996820497
0.04588                   -1.95412                 -0.21855033654045572
0.04596                   -1.9540400000000002      -0.2185425680143141
0.04604                   -1.95396                 -0.2185347941036248
0.04612                   -1.9538800000000003      -0.21852701480838801
0.0462                    -1.9538                  -0.21851923012860347
0.04628                   -1.9537200000000003      -0.21851144006427134
0.04636                   -1.9536400000000005      -0.2185036446153915
0.04644                   -1.953559999999999       -0.21849584378196396
0.04652                   -1.95348                 -0.21848803756398893
0.0466                    -1.9534000000000005      -0.2184802259614663
0.04668                   -1.9533199999999997      -0.21847240897439585
0.04676                   -1.95324                 -0.21846458660277784
0.04684                   -1.9531600000000002      -0.21845675884661225
0.04692                   -1.9530799999999995      -0.21844892570589886
0.047                     -1.952999999999999       -0.21844108718063787
0.04708                   -1.95292                 -0.2184332432708294
0.04716                   -1.9528400000000004      -0.21842539397647326
0.04724                   -1.95276                 -0.21841753929756935
0.04732                   -1.9526800000000006      -0.21840967923411791
0.0474                    -1.9526000000000001      -0.21840181378611875
0.04748                   -1.9525199999999996      -0.2183939429535719
0.04756                   -1.95244                 -0.2183860667364775
0.04764                   -1.95236                 -0.2183078055584179
0.04772                   -1.9522799999999993      -0.21830008949940172
0.0478                    -1.952200000000001       -0.21829236981126876
0.04788                   -1.9521200000000003      -0.21828464649401877
0.04796                   -1.9520400000000004      -0.21827691954765194
0.04804                   -1.9519599999999995      -0.2182691889721681
0.04812                   -1.951880000000001       -0.21826145476756748
0.0482                    -1.9518000000000002      -0.2182537169338498
0.04828                   -1.9517200000000001      -0.21824597547101526
0.04836                   -1.9516400000000003      -0.2182382303790638
0.04844                   -1.9515599999999989      -0.21823048165799536
0.04852                   -1.9514799999999997      -0.21822272930781017
0.0486                    -1.9513999999999998      -0.21821497332850803
0.04868                   -1.9513199999999995      -0.2182072137200889
0.04876                   -1.95124                 -0.21819945048255296
0.04884                   -1.951160000000001       -0.2181916836159001
0.04892                   -1.9510800000000001      -0.21818391312013022
0.049                     -1.9509999999999996      -0.2181761389952434
0.04908                   -1.9509200000000004      -0.21816836124123984
0.04916                   -1.9508399999999997      -0.2181605798581192
0.04924                   -1.9507600000000005      -0.21815279484588182
0.04932                   -1.9506799999999997      -0.21814500620452734
0.0494                    -1.9506000000000003      -0.21813721393405608
0.04948                   -1.95052                 -0.21812941803446784
0.04956                   -1.950439999999999       -0.21812161850576262
0.04964                   -1.9503599999999999      -0.21811381534794066
0.04972                   -1.9502800000000005      -0.21810600856100176
0.0498                    -1.9502000000000002      -0.21809819814494585
0.04988                   -1.9501199999999999      -0.218090384099773
0.04996                   -1.9500399999999998      -0.2180825664254833
0.05004                   -1.9499599999999997      -0.21807474512207664
0.05012                   -1.9498799999999998      -0.21806692018955315
0.0502                    -1.9498                  -0.21805909162791273
